Country Code,Country,Series Name,1970M1,1970M2,1970M3,1970M4,1970M5,1970M6,1970M7,1970M8,1970M9,1970M10,1970M11,1970M12,1971M1,1971M2,1971M3,1971M4,1971M5,1971M6,1971M7,1971M8,1971M9,1971M10,1971M11,1971M12,1972M1,1972M2,1972M3,1972M4,1972M5,1972M6,1972M7,1972M8,1972M9,1972M10,1972M11,1972M12,1973M1,1973M2,1973M3,1973M4,1973M5,1973M6,1973M7,1973M8,1973M9,1973M10,1973M11,1973M12,1974M1,1974M2,1974M3,1974M4,1974M5,1974M6,1974M7,1974M8,1974M9,1974M10,1974M11,1974M12,1975M1,1975M2,1975M3,1975M4,1975M5,1975M6,1975M7,1975M8,1975M9,1975M10,1975M11,1975M12,1976M1,1976M2,1976M3,1976M4,1976M5,1976M6,1976M7,1976M8,1976M9,1976M10,1976M11,1976M12,1977M1,1977M2,1977M3,1977M4,1977M5,1977M6,1977M7,1977M8,1977M9,1977M10,1977M11,1977M12,1978M1,1978M2,1978M3,1978M4,1978M5,1978M6,1978M7,1978M8,1978M9,1978M10,1978M11,1978M12,1979M1,1979M2,1979M3,1979M4,1979M5,1979M6,1979M7,1979M8,1979M9,1979M10,1979M11,1979M12,1980M1,1980M2,1980M3,1980M4,1980M5,1980M6,1980M7,1980M8,1980M9,1980M10,1980M11,1980M12,1981M1,1981M2,1981M3,1981M4,1981M5,1981M6,1981M7,1981M8,1981M9,1981M10,1981M11,1981M12,1982M1,1982M2,1982M3,1982M4,1982M5,1982M6,1982M7,1982M8,1982M9,1982M10,1982M11,1982M12,1983M1,1983M2,1983M3,1983M4,1983M5,1983M6,1983M7,1983M8,1983M9,1983M10,1983M11,1983M12,1984M1,1984M2,1984M3,1984M4,1984M5,1984M6,1984M7,1984M8,1984M9,1984M10,1984M11,1984M12,1985M1,1985M2,1985M3,1985M4,1985M5,1985M6,1985M7,1985M8,1985M9,1985M10,1985M11,1985M12,1986M1,1986M2,1986M3,1986M4,1986M5,1986M6,1986M7,1986M8,1986M9,1986M10,1986M11,1986M12,1987M1,1987M2,1987M3,1987M4,1987M5,1987M6,1987M7,1987M8,1987M9,1987M10,1987M11,1987M12,1988M1,1988M2,1988M3,1988M4,1988M5,1988M6,1988M7,1988M8,1988M9,1988M10,1988M11,1988M12,1989M1,1989M2,1989M3,1989M4,1989M5,1989M6,1989M7,1989M8,1989M9,1989M10,1989M11,1989M12,1990M1,1990M2,1990M3,1990M4,1990M5,1990M6,1990M7,1990M8,1990M9,1990M10,1990M11,1990M12,1991M1,1991M2,1991M3,1991M4,1991M5,1991M6,1991M7,1991M8,1991M9,1991M10,1991M11,1991M12,1992M1,1992M2,1992M3,1992M4,1992M5,1992M6,1992M7,1992M8,1992M9,1992M10,1992M11,1992M12,1993M1,1993M2,1993M3,1993M4,1993M5,1993M6,1993M7,1993M8,1993M9,1993M10,1993M11,1993M12,1994M1,1994M2,1994M3,1994M4,1994M5,1994M6,1994M7,1994M8,1994M9,1994M10,1994M11,1994M12,1995M1,1995M2,1995M3,1995M4,1995M5,1995M6,1995M7,1995M8,1995M9,1995M10,1995M11,1995M12,1996M1,1996M2,1996M3,1996M4,1996M5,1996M6,1996M7,1996M8,1996M9,1996M10,1996M11,1996M12,1997M1,1997M2,1997M3,1997M4,1997M5,1997M6,1997M7,1997M8,1997M9,1997M10,1997M11,1997M12,1998M1,1998M2,1998M3,1998M4,1998M5,1998M6,1998M7,1998M8,1998M9,1998M10,1998M11,1998M12,1999M1,1999M2,1999M3,1999M4,1999M5,1999M6,1999M7,1999M8,1999M9,1999M10,1999M11,1999M12,2000M1,2000M2,2000M3,2000M4,2000M5,2000M6,2000M7,2000M8,2000M9,2000M10,2000M11,2000M12,2001M1,2001M2,2001M3,2001M4,2001M5,2001M6,2001M7,2001M8,2001M9,2001M10,2001M11,2001M12,2002M1,2002M2,2002M3,2002M4,2002M5,2002M6,2002M7,2002M8,2002M9,2002M10,2002M11,2002M12,2003M1,2003M2,2003M3,2003M4,2003M5,2003M6,2003M7,2003M8,2003M9,2003M10,2003M11,2003M12,2004M1,2004M2,2004M3,2004M4,2004M5,2004M6,2004M7,2004M8,2004M9,2004M10,2004M11,2004M12,2005M1,2005M2,2005M3,2005M4,2005M5,2005M6,2005M7,2005M8,2005M9,2005M10,2005M11,2005M12,2006M1,2006M2,2006M3,2006M4,2006M5,2006M6,2006M7,2006M8,2006M9,2006M10,2006M11,2006M12,2007M1,2007M2,2007M3,2007M4,2007M5,2007M6,2007M7,2007M8,2007M9,2007M10,2007M11,2007M12,2008M1,2008M2,2008M3,2008M4,2008M5,2008M6,2008M7,2008M8,2008M9,2008M10,2008M11,2008M12,2009M1,2009M2,2009M3,2009M4,2009M5,2009M6,2009M7,2009M8,2009M9,2009M10,2009M11,2009M12,2010M1,2010M2,2010M3,2010M4,2010M5,2010M6,2010M7,2010M8,2010M9,2010M10,2010M11,2010M12,2011M1,2011M2,2011M3,2011M4,2011M5,2011M6,2011M7,2011M8,2011M9,2011M10,2011M11,2011M12,2012M1,2012M2,2012M3,2012M4,2012M5,2012M6,2012M7,2012M8,2012M9,2012M10,2012M11,2012M12,2013M1,2013M2,2013M3,2013M4,2013M5,2013M6,2013M7,2013M8,2013M9,2013M10,2013M11,2013M12,2014M1,2014M2,2014M3,2014M4,2014M5,2014M6,2014M7,2014M8,2014M9,2014M10,2014M11,2014M12,2015M1,2015M2,2015M3,2015M4,2015M5,2015M6,2015M7,2015M8,2015M9,2015M10,2015M11,2015M12,2016M1,2016M2,2016M3,2016M4,2016M5,2016M6,2016M7,2016M8,2016M9,2016M10,2016M11,2016M12,2017M1,2017M2,2017M3,2017M4,2017M5,2017M6,2017M7,2017M8,2017M9,2017M10,2017M11,2017M12,2018M1,2018M2,2018M3,2018M4,2018M5,2018M6,2018M7,2018M8,2018M9,2018M10,2018M11,2018M12,2019M1,2019M2,2019M3,2019M4,2019M5,2019M6,2019M7,2019M8,2019M9,2019M10,2019M11,2019M12,2020M1,2020M2,2020M3,2020M4,2020M5,2020M6,2020M7,2020M8,2020M9,2020M10,2020M11,2020M12,2021M1,2021M2,2021M3,2021M4,2021M5,2021M6,2021M7,2021M8,2021M9,2021M10,2021M11,2021M12,2022M1,2022M2,2022M3,2022M4,2022M5,2022M6,2022M7,2022M8,2022M9,2022M10,2022M11,2022M12,2023M1,2023M2,2023M3,Unnamed: 644,Data source,Base date,Note
136,Italy,Headline Consumer Price Index,5.5,5.6,5.6,5.6,5.7,5.7,5.7,5.7,5.7,5.7,5.8,5.8,5.8,5.9,5.9,5.9,5.9,5.9,6.0,6.0,6.0,6.0,6.1,6.1,6.1,6.1,6.2,6.2,6.2,6.3,6.3,6.3,6.4,6.5,6.5,6.5,6.6,6.7,6.7,6.8,6.9,7.0,7.0,7.1,7.1,7.2,7.2,7.3,7.5,7.6,7.8,7.9,8.0,8.2,8.3,8.5,8.7,8.9,9.1,9.2,9.3,9.4,9.4,9.5,9.6,9.7,9.7,9.8,9.9,10.0,10.1,10.2,10.3,10.5,10.7,11.0,11.2,11.3,11.3,11.5,11.7,12.0,12.3,12.3,12.4,12.7,12.8,13.0,13.1,13.2,13.3,13.4,13.6,13.8,13.9,14.0,14.1,14.3,14.4,14.6,14.7,14.8,14.9,15.0,15.2,15.4,15.5,15.6,15.9,16.1,16.3,16.5,16.7,16.8,17.0,17.2,17.6,18.0,18.2,18.6,19.1,19.5,19.7,20.0,20.2,20.4,20.7,21.0,21.4,21.8,22.2,22.2,22.6,23.0,23.4,23.7,24.0,24.3,24.5,24.7,25.0,25.5,25.9,26.2,26.6,27.0,27.2,27.4,27.7,28.0,28.4,28.9,29.3,29.8,30.2,30.5,30.9,31.3,31.6,31.9,32.2,32.4,32.6,32.8,33.2,33.7,34.1,34.2,34.7,35.1,35.3,35.6,35.8,36.0,36.1,36.3,36.6,36.9,37.2,37.5,37.9,38.3,38.7,38.9,39.2,39.4,39.5,39.6,39.8,40.2,40.6,40.8,41.0,41.1,41.3,41.4,41.6,41.7,41.7,41.8,41.9,42.1,42.3,42.5,42.7,43.0,43.1,43.2,43.4,43.6,43.7,43.8,44.1,44.5,44.6,44.7,44.9,45.1,45.3,45.4,45.6,45.8,45.8,46.0,46.3,46.6,46.9,47.1,47.4,47.8,48.1,48.3,48.6,48.7,48.8,48.9,49.2,49.6,49.9,50.0,50.5,50.9,51.1,51.3,51.5,51.7,51.9,52.2,52.5,52.9,53.2,53.4,53.7,54.1,54.4,54.6,54.8,55.1,55.3,55.5,55.7,56.0,56.3,56.5,56.9,57.2,57.4,57.6,57.9,58.1,58.2,58.3,58.4,58.7,59.1,59.2,59.6,59.8,60.0,60.2,60.4,60.8,61.0,61.1,61.2,61.5,61.7,61.8,62.2,62.4,62.6,62.7,63.0,63.1,63.3,63.4,63.6,63.9,64.2,64.3,64.6,65.1,65.6,65.9,66.3,66.7,66.8,67.0,67.2,67.5,67.8,67.9,68.2,68.5,68.7,69.0,69.3,69.4,69.3,69.4,69.5,69.5,69.8,69.9,70.1,70.1,70.3,70.4,70.6,70.6,70.6,70.7,70.7,70.9,71.2,71.2,71.4,71.6,71.8,71.9,72.0,72.1,72.1,72.1,72.1,72.3,72.3,72.4,72.5,72.6,72.7,72.9,73.1,73.1,73.3,73.3,73.5,73.7,73.9,73.9,74.1,74.3,74.5,74.6,74.9,75.1,75.2,75.3,75.4,75.7,75.9,75.9,76.3,76.5,76.6,76.9,77.1,77.3,77.4,77.4,77.4,77.5,77.7,77.7,78.1,78.3,78.5,78.7,78.9,79.0,79.1,79.2,79.4,79.6,79.8,79.9,80.2,80.4,80.6,80.8,81.0,81.1,81.2,81.4,81.6,81.6,81.8,81.9,82.0,82.2,82.5,82.7,82.9,83.0,83.1,83.3,83.3,83.3,83.4,83.6,83.6,83.8,84.1,84.2,84.5,84.5,84.8,85.0,85.0,85.2,85.2,85.2,85.4,85.6,85.8,86.1,86.4,86.4,86.7,86.8,86.8,86.7,86.8,86.8,86.9,87.2,87.3,87.4,87.7,87.9,88.1,88.2,88.2,88.5,88.8,89.1,89.5,89.7,90.2,90.4,90.8,91.2,91.7,91.8,91.6,91.6,91.2,91.1,91.0,91.2,91.2,91.4,91.6,91.7,91.7,92.0,91.8,91.8,91.8,92.0,92.2,92.2,92.5,92.8,92.9,92.9,93.2,93.4,93.2,93.4,93.4,93.8,94.1,94.4,94.8,95.3,95.3,95.4,95.7,96.0,96.0,96.6,96.5,96.8,97.1,97.5,98.0,98.4,98.4,98.6,98.7,99.1,99.1,99.1,98.9,99.1,99.3,99.3,99.5,99.5,99.5,99.8,99.9,100.3,100.0,99.8,99.5,99.7,99.9,99.8,99.9,100.1,100.0,100.1,100.0,100.2,99.8,99.9,99.7,99.7,99.3,99.7,99.8,100.0,100.1,100.3,100.2,100.4,100.0,100.2,99.8,99.8,99.6,99.4,99.6,99.5,99.8,99.9,100.1,100.3,100.1,100.0,99.9,100.3,100.6,101.0,101.0,101.4,101.2,101.1,101.2,101.5,101.2,101.0,100.8,101.2,101.5,101.5,101.8,101.9,102.2,102.4,102.7,103.1,102.6,102.6,102.4,102.3,102.4,102.5,102.8,103.0,103.0,103.1,103.1,103.5,102.9,102.8,102.6,102.8,102.9,102.8,102.9,103.0,102.8,102.9,102.7,103.0,102.3,102.5,102.4,102.6,103.3,103.4,103.7,104.1,104.1,104.2,104.7,105.1,104.9,105.6,106.2,106.6,108.3,109.3,110.4,110.3,111.2,112.5,113.0,113.9,114.2,118.1,118.7,119.0,119.1,119.3,118.8,,OECDstat,2015,
